Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Blickzuwendung	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:23:31.933	1411.933	1411933	00:23:33.813	1413.813	1413813	00:00:01.880	1.88	1880	1	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:24:17.803	1457.803	1457803	00:24:18.684	1458.684	1458684	00:00:00.881	0.881	881	1	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:47.480	1727.48	1727480	00:28:48.321	1728.321	1728321	00:00:00.841	0.841	841	1	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:48.761	1728.761	1728761	00:28:49.121	1729.121	1729121	00:00:00.360	0.36	360	1	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:11.931	1751.931	1751931	00:29:12.971	1752.971	1752971	00:00:01.040	1.04	1040	1	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:47.341	1787.341	1787341	00:29:48.142	1788.142	1788142	00:00:00.801	0.801	801	1	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:40.440	1960.44	1960440	00:32:41.160	1961.16	1961160	00:00:00.720	0.72	720	1	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:45.161	1965.161	1965161	00:32:45.442	1965.442	1965442	00:00:00.281	0.281	281	1	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:33:19.612	1999.612	1999612	00:33:19.772	1999.772	1999772	00:00:00.160	0.16	160	1	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:34.551	2254.551	2254551	00:37:36.231	2256.231	2256231	00:00:01.680	1.68	1680	1		5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:37.311	2257.311	2257311	00:37:38.872	2258.872	2258872	00:00:01.561	1.561	1561	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:40.432	2260.432	2260432	00:37:41.473	2261.473	2261473	00:00:01.041	1.041	1041	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:42.033	2262.033	2262033	00:37:43.153	2263.153	2263153	00:00:01.120	1.12	1120	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:00.743	2280.743	2280743	00:38:01.463	2281.463	2281463	00:00:00.720	0.72	720	1		5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:03.183	2283.183	2283183	00:38:04.544	2284.544	2284544	00:00:01.361	1.361	1361	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:08.225	2288.225	2288225	00:38:08.585	2288.585	2288585	00:00:00.360	0.36	360	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:12.826	2292.826	2292826	00:38:14.227	2294.227	2294227	00:00:01.401	1.401	1401	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:33.756	2313.756	2313756	00:38:34.276	2314.276	2314276	00:00:00.520	0.52	520	1		5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:35.797	2315.797	2315797	00:38:36.637	2316.637	2316637	00:00:00.840	0.84	840	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:37.597	2317.597	2317597	00:38:38.558	2318.558	2318558	00:00:00.961	0.961	961	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:39.518	2319.518	2319518	00:38:39.798	2319.798	2319798	00:00:00.280	0.28	280	1	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:15:18.540	918.54	918540	00:15:23.981	923.981	923981	00:00:05.441	5.441	5441		1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:15:34.381	934.381	934381	00:15:37.822	937.822	937822	00:00:03.441	3.441	3441		1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:16:06.942	966.942	966942	00:16:10.982	970.982	970982	00:00:04.040	4.04	4040		1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:22:57.120	1377.12	1377120	00:23:04.320	1384.32	1384320	00:00:07.200	7.2	7200		1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:23:30.360	1410.36	1410360	00:23:35.720	1415.72	1415720	00:00:05.360	5.36	5360		1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:24:17.520	1457.52	1457520	00:24:20.160	1460.16	1460160	00:00:02.640	2.64	2640		1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:46.380	1726.38	1726380	00:28:49.900	1729.9	1729900	00:00:03.520	3.52	3520		1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:11.660	1751.66	1751660	00:29:14.100	1754.1	1754100	00:00:02.440	2.44	2440		1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:46.460	1786.46	1786460	00:29:49.500	1789.5	1789500	00:00:03.040	3.04	3040		1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:40.140	1960.14	1960140	00:32:46.821	1966.821	1966821	00:00:06.681	6.681	6681		1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:33:18.701	1998.701	1998701	00:33:22.902	2002.902	2002902	00:00:04.201	4.201	4201		1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:34:06.262	2046.262	2046262	00:34:09.543	2049.543	2049543	00:00:03.281	3.281	3281		1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:36.240	2256.24	2256240	00:37:43.760	2263.76	2263760	00:00:07.520	7.52	7520		1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:02.800	2282.8	2282800	00:38:02.921	2282.921	2282921	00:00:00.121	0.121	121		1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:02.921	2282.921	2282921	00:38:15.241	2295.241	2295241	00:00:12.320	12.32	12320		1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:35.360	2315.36	2315360	00:38:39.881	2319.881	2319881	00:00:04.521	4.521	4521		1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:14:13.600	853.6	853600	00:16:17.160	977.16	977160	00:02:03.560	123.56	123560			1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:22:20.640	1340.64	1340640	00:24:27.000	1467.0	1467000	00:02:06.360	126.36	126360			2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:12.080	1692.08	1692080	00:29:55.000	1795.0	1795000	00:01:42.920	102.92	102920			3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:16.040	1936.04	1936040	00:34:15.760	2055.76	2055760	00:01:59.720	119.72	119720			4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:36:45.480	2205.48	2205480	00:38:46.480	2326.48	2326480	00:02:01.000	121.0	121000			5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:02:32.002	152.002	152002	00:02:32.242	152.242	152242	00:00:00.240	0.24	240	1		6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:03:12.893	192.893	192893	00:03:13.613	193.613	193613	00:00:00.720	0.72	720	1	1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:44.521	764.521	764521	00:12:45.481	765.481	765481	00:00:00.960	0.96	960	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:46.281	766.281	766281	00:12:48.122	768.122	768122	00:00:01.841	1.841	1841	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:48.842	768.842	768842	00:12:49.923	769.923	769923	00:00:01.081	1.081	1081	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:51.363	771.363	771363	00:12:52.163	772.163	772163	00:00:00.800	0.8	800	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:52.764	772.764	772764	00:12:53.684	773.684	773684	00:00:00.920	0.92	920	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:55.164	775.164	775164	00:12:56.645	776.645	776645	00:00:01.481	1.481	1481	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:13:37.086	817.086	817086	00:13:38.607	818.607	818607	00:00:01.521	1.521	1521		1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:13:39.567	819.567	819567	00:13:41.088	821.088	821088	00:00:01.521	1.521	1521	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:14:19.369	859.369	859369	00:14:20.809	860.809	860809	00:00:01.440	1.44	1440	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:14:21.770	861.77	861770	00:14:23.650	863.65	863650	00:00:01.880	1.88	1880	1	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:01:52.480	112.48	112480	00:01:55.200	115.2	115200	00:00:02.720	2.72	2720		1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:02:32.201	152.201	152201	00:02:34.921	154.921	154921	00:00:02.720	2.72	2720		1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:03:12.252	192.252	192252	00:03:16.853	196.853	196853	00:00:04.601	4.601	4601		1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:07:13.000	433.0	433000	00:07:16.001	436.001	436001	00:00:03.001	3.001	3001		1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:07:37.662	457.662	457662	00:07:41.263	461.263	461263	00:00:03.601	3.601	3601		1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:08:09.544	489.544	489544	00:08:12.305	492.305	492305	00:00:02.761	2.761	2761		1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:44.400	764.4	764400	00:12:58.604	778.604	778604	00:00:14.204	14.204	14204		1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:13:36.764	816.764	816764	00:13:42.565	822.565	822565	00:00:05.801	5.801	5801		1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:14:19.205	859.205	859205	00:14:24.326	864.326	864326	00:00:05.121	5.121	5121		1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:01:09.900	69.9	69900	00:03:21.900	201.9	201900	00:02:12.000	132.0	132000			6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:06:40.900	400.9	400900	00:08:22.900	502.9	502900	00:01:42.000	102.0	102000			7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:24.900	744.9	744900	00:14:32.900	872.9	872900	00:02:08.000	128.0	128000			8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:23:18.541	1398.541	1398541	00:23:18.901	1398.901	1398901	00:00:00.360	0.36	360	1	1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:24:09.932	1449.932	1449932	00:24:10.212	1450.212	1450212	00:00:00.280	0.28	280	1	1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:24:14.413	1454.413	1454413	00:24:15.093	1455.093	1455093	00:00:00.680	0.68	680	1		2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:28:47.740	1727.74	1727740	00:28:47.981	1727.981	1727981	00:00:00.241	0.241	241	1	1	3	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:33.140	2013.14	2013140	00:33:33.340	2013.34	2013340	00:00:00.200	0.2	200	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:33.700	2013.7	2013700	00:33:35.501	2015.501	2015501	00:00:01.801	1.801	1801	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:35.901	2015.901	2015901	00:33:37.541	2017.541	2017541	00:00:01.640	1.64	1640	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:38.822	2018.822	2018822	00:33:39.942	2019.942	2019942	00:00:01.120	1.12	1120	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:41.023	2021.023	2021023	00:33:41.743	2021.743	2021743	00:00:00.720	0.72	720	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:42.743	2022.743	2022743	00:33:43.664	2023.664	2023664	00:00:00.921	0.921	921	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:43.904	2023.904	2023904	00:33:44.464	2024.464	2024464	00:00:00.560	0.56	560	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:34:34.314	2074.314	2074314	00:34:35.274	2075.274	2075274	00:00:00.960	0.96	960	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:34:36.234	2076.234	2076234	00:34:37.355	2077.355	2077355	00:00:01.121	1.121	1121	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:34:38.475	2078.475	2078475	00:34:40.076	2080.076	2080076	00:00:01.601	1.601	1601	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:20.445	2120.445	2120445	00:35:21.965	2121.965	2121965	00:00:01.520	1.52	1520	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:23.285	2123.285	2123285	00:35:24.526	2124.526	2124526	00:00:01.241	1.241	1241	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:25.726	2125.726	2125726	00:35:27.247	2127.247	2127247	00:00:01.521	1.521	1521	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:29.087	2129.087	2129087	00:35:29.967	2129.967	2129967	00:00:00.880	0.88	880	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:33.128	2133.128	2133128	00:35:34.409	2134.409	2134409	00:00:01.281	1.281	1281	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:35.089	2135.089	2135089	00:35:35.929	2135.929	2135929	00:00:00.840	0.84	840	1	1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:35:38.650	2138.65	2138650	00:35:39.170	2139.17	2139170	00:00:00.520	0.52	520	1		4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:39:15.040	2355.04	2355040	00:39:16.080	2356.08	2356080	00:00:01.040	1.04	1040	1		5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:39:17.000	2357.0	2357000	00:39:17.721	2357.721	2357721	00:00:00.721	0.721	721	1	1	5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:39:53.930	2393.93	2393930	00:39:54.970	2394.97	2394970	00:00:01.040	1.04	1040	1	1	5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:40:31.560	2431.56	2431560	00:40:32.600	2432.6	2432600	00:00:01.040	1.04	1040	1		5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:40:34.560	2434.56	2434560	00:40:35.601	2435.601	2435601	00:00:01.041	1.041	1041	1		5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:40:36.121	2436.121	2436121	00:40:36.521	2436.521	2436521	00:00:00.400	0.4	400	1		5	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:44:16.950	2656.95	2656950	00:44:17.950	2657.95	2657950	00:00:01.000	1.0	1000	1	1	6	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:44:58.880	2698.88	2698880	00:45:00.201	2700.201	2700201	00:00:01.321	1.321	1321	1		6	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:15:13.600	913.6	913600	00:15:16.760	916.76	916760	00:00:03.160	3.16	3160		1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:15:36.520	936.52	936520	00:15:39.561	939.561	939561	00:00:03.041	3.041	3041		1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:16:20.761	980.761	980761	00:16:23.561	983.561	983561	00:00:02.800	2.8	2800		1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:22:13.740	1333.74	1333740	00:22:17.861	1337.861	1337861	00:00:04.121	4.121	4121		1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:23:16.821	1396.821	1396821	00:23:20.102	1400.102	1400102	00:00:03.281	3.281	3281		1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:24:09.302	1449.302	1449302	00:24:12.823	1452.823	1452823	00:00:03.521	3.521	3521		1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:28:47.200	1727.2	1727200	00:28:50.560	1730.56	1730560	00:00:03.360	3.36	3360		1	3	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:29:25.960	1765.96	1765960	00:29:28.600	1768.6	1768600	00:00:02.640	2.64	2640		1	3	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:30:06.360	1806.36	1806360	00:30:09.921	1809.921	1809921	00:00:03.561	3.561	3561		1	3	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:33:33.780	2013.78	2013780	00:33:45.740	2025.74	2025740	00:00:11.960	11.96	11960		1	4	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
