Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Anfangszeit - msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Endzeit - msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	Dauer - msec	Aktion	Interface-Bildnr.	Datei	Verzeichnis (Pfad)
00:11:36.581	696.581	696581	00:11:41.942	701.942	701942	00:00:05.361	5.361	5361	1	8	Vp433-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp433-2.eaf
00:12:41.022	761.022	761022	00:12:46.423	766.423	766423	00:00:05.401	5.401	5401	1	8	Vp433-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp433-2.eaf
00:02:51.960	171.96	171960	00:04:48.960	288.96	288960	00:01:57.000	117.0	117000		7	Vp433-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp433-2.eaf
00:10:06.640	606.64	606640	00:12:51.080	771.08	771080	00:02:44.440	164.44	164440		8	Vp433-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp433-2.eaf
00:15:49.940	949.94	949940	00:15:51.780	951.78	951780	00:00:01.840	1.84	1840	1	1	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:16:27.580	987.58	987580	00:16:29.620	989.62	989620	00:00:02.040	2.04	2040	1	1	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:16:44.740	1004.74	1004740	00:16:46.420	1006.42	1006420	00:00:01.680	1.68	1680	1	1	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:27:31.940	1651.94	1651940	00:27:33.660	1653.66	1653660	00:00:01.720	1.72	1720	1	2	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:28:04.741	1684.741	1684741	00:28:06.261	1686.261	1686261	00:00:01.520	1.52	1520	1	2	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:28:48.301	1728.301	1728301	00:28:50.141	1730.141	1730141	00:00:01.840	1.84	1840	1	2	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:34:34.320	2074.32	2074320	00:34:37.961	2077.961	2077961	00:00:03.641	3.641	3641	1	3	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:35:00.803	2100.803	2100803	00:35:05.604	2105.604	2105604	00:00:04.801	4.801	4801	1	3	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:35:40.806	2140.806	2140806	00:35:45.047	2145.047	2145047	00:00:04.241	4.241	4241	1	3	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:40:34.120	2434.12	2434120	00:40:55.885	2455.885	2455885	00:00:21.765	21.765	21765	1	4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:41:27.485	2487.485	2487485	00:41:27.512	2487.512	2487512	00:00:00.027	0.027	27	1	4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:41:27.512	2487.512	2487512	00:41:39.152	2499.152	2499152	00:00:11.640	11.64	11640	1	4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:42:34.487	2554.487	2554487	00:42:39.448	2559.448	2559448	00:00:04.961	4.961	4961	1	4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:47:47.100	2867.1	2867100	00:47:50.901	2870.901	2870901	00:00:03.801	3.801	3801	1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:48:24.702	2904.702	2904702	00:48:27.942	2907.942	2907942	00:00:03.240	3.24	3240	1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:49:03.703	2943.703	2943703	00:49:06.944	2946.944	2946944	00:00:03.241	3.241	3241	1	5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:54:05.464	3245.464	3245464	00:54:09.344	3249.344	3249344	00:00:03.880	3.88	3880	1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:54:45.261	3285.261	3285261	00:54:47.901	3287.901	3287901	00:00:02.640	2.64	2640	1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:55:40.105	3340.105	3340105	00:55:44.705	3344.705	3344705	00:00:04.600	4.6	4600	1	6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:15:16.600	916.6	916600	00:17:21.600	1041.6	1041600	00:02:05.000	125.0	125000		1	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:26:57.600	1617.6	1617600	00:29:01.600	1741.6	1741600	00:02:04.000	124.0	124000		2	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:33:43.600	2023.6	2023600	00:35:52.600	2152.6	2152600	00:02:09.000	129.0	129000		3	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:40:08.600	2408.6	2408600	00:42:53.600	2573.6	2573600	00:02:45.000	165.0	165000		4	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:47:08.600	2828.6	2828600	00:49:16.600	2956.6	2956600	00:02:08.000	128.0	128000		5	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:53:13.600	3193.6	3193600	00:55:54.600	3354.6	3354600	00:02:41.000	161.0	161000		6	Vp434-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-1.eaf
00:05:25.020	325.02	325020	00:05:28.541	328.541	328541	00:00:03.521	3.521	3521	1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:06:04.261	364.261	364261	00:06:07.421	367.421	367421	00:00:03.160	3.16	3160	1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:06:51.261	411.261	411261	00:06:55.102	415.102	415102	00:00:03.841	3.841	3841	1	8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:04:38.460	278.46	278460	00:07:00.340	420.34	420340	00:02:21.880	141.88	141880		8	Vp434-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp434-2.eaf
00:13:12.820	792.82	792820	00:13:12.901	792.901	792901	00:00:00.081	0.081	81	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:12.901	792.901	792901	00:13:23.701	803.701	803701	00:00:10.800	10.8	10800	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:13:37.901	817.901	817901	00:13:40.381	820.381	820381	00:00:02.480	2.48	2480	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:14:18.821	858.821	858821	00:14:22.661	862.661	862661	00:00:03.840	3.84	3840	1	1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:05.660	1145.66	1145660	00:19:07.820	1147.82	1147820	00:00:02.160	2.16	2160	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:19:50.463	1190.463	1190463	00:19:53.383	1193.383	1193383	00:00:02.920	2.92	2920	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:20:41.385	1241.385	1241385	00:20:43.385	1243.385	1243385	00:00:02.000	2.0	2000	1	2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:56.880	1496.88	1496880	00:24:56.881	1496.881	1496881	00:00:00.001	0.001	1	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:56.881	1496.881	1496881	00:25:06.441	1506.441	1506441	00:00:09.560	9.56	9560	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:25:40.251	1540.251	1540251	00:25:54.891	1554.891	1554891	00:00:14.640	14.64	14640	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:26:14.653	1574.653	1574653	00:26:22.133	1582.133	1582133	00:00:07.480	7.48	7480	1	3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:29:51.020	1791.02	1791020	00:29:57.823	1797.823	1797823	00:00:06.803	6.803	6803	1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:30:34.783	1834.783	1834783	00:30:40.944	1840.944	1840944	00:00:06.161	6.161	6161	1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:31:18.304	1878.304	1878304	00:31:23.745	1883.745	1883745	00:00:05.441	5.441	5441	1	4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:34:54.400	2094.4	2094400	00:34:58.841	2098.841	2098841	00:00:04.441	4.441	4441	1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:35:33.360	2133.36	2133360	00:35:38.081	2138.081	2138081	00:00:04.721	4.721	4721	1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:36:09.882	2169.882	2169882	00:36:14.483	2174.483	2174483	00:00:04.601	4.601	4601	1	5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:05.520	2345.52	2345520	00:39:05.600	2345.6	2345600	00:00:00.080	0.08	80	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:05.600	2345.6	2345600	00:39:17.440	2357.44	2357440	00:00:11.840	11.84	11840	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:39:37.680	2377.68	2377680	00:39:42.121	2382.121	2382121	00:00:04.441	4.441	4441	1	6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:12:22.060	742.06	742060	00:14:28.140	868.14	868140	00:02:06.080	126.08	126080		1	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:18:17.700	1097.7	1097700	00:20:51.140	1251.14	1251140	00:02:33.440	153.44	153440		2	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:24:26.980	1466.98	1466980	00:26:26.980	1586.98	1586980	00:02:00.000	120.0	120000		3	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:29:25.980	1765.98	1765980	00:31:28.660	1888.66	1888660	00:02:02.680	122.68	122680		4	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:34:25.020	2065.02	2065020	00:36:19.700	2179.7	2179700	00:01:54.680	114.68	114680		5	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:38:45.961	2325.961	2325961	00:40:01.560	2401.56	2401560	00:01:15.599	75.599	75599		6	Vp435-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-1.eaf
00:00:25.720	25.72	25720	00:00:30.720	30.72	30720	00:00:05.000	5.0	5000	1	6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:05:57.780	357.78	357780	00:06:02.661	362.661	362661	00:00:04.881	4.881	4881	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:06:41.712	401.712	401712	00:06:47.833	407.833	407833	00:00:06.121	6.121	6121	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:07:17.324	437.324	437324	00:07:22.285	442.285	442285	00:00:04.961	4.961	4961	1	7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:10:20.400	620.4	620400	00:10:24.721	624.721	624721	00:00:04.321	4.321	4321	1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:10:59.912	659.912	659912	00:11:02.593	662.593	662593	00:00:02.681	2.681	2681	1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:11:45.704	705.704	705704	00:11:50.345	710.345	710345	00:00:04.641	4.641	4641	1	8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:00:00.000	0.0	0	00:00:45.240	45.24	45240	00:00:45.240	45.24	45240		6	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:05:27.040	327.04	327040	00:07:27.520	447.52	447520	00:02:00.480	120.48	120480		7	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:09:57.760	597.76	597760	00:11:54.280	714.28	714280	00:01:56.520	116.52	116520		8	Vp435-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp435-2.eaf
00:15:18.540	918.54	918540	00:15:23.981	923.981	923981	00:00:05.441	5.441	5441	1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:15:34.381	934.381	934381	00:15:37.822	937.822	937822	00:00:03.441	3.441	3441	1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:16:06.942	966.942	966942	00:16:10.982	970.982	970982	00:00:04.040	4.04	4040	1	1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:22:57.120	1377.12	1377120	00:23:04.320	1384.32	1384320	00:00:07.200	7.2	7200	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:23:30.360	1410.36	1410360	00:23:35.720	1415.72	1415720	00:00:05.360	5.36	5360	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:24:17.520	1457.52	1457520	00:24:20.160	1460.16	1460160	00:00:02.640	2.64	2640	1	2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:46.380	1726.38	1726380	00:28:49.900	1729.9	1729900	00:00:03.520	3.52	3520	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:11.660	1751.66	1751660	00:29:14.100	1754.1	1754100	00:00:02.440	2.44	2440	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:29:46.460	1786.46	1786460	00:29:49.500	1789.5	1789500	00:00:03.040	3.04	3040	1	3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:40.140	1960.14	1960140	00:32:46.821	1966.821	1966821	00:00:06.681	6.681	6681	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:33:18.701	1998.701	1998701	00:33:22.902	2002.902	2002902	00:00:04.201	4.201	4201	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:34:06.262	2046.262	2046262	00:34:09.543	2049.543	2049543	00:00:03.281	3.281	3281	1	4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:37:36.240	2256.24	2256240	00:37:43.760	2263.76	2263760	00:00:07.520	7.52	7520	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:02.800	2282.8	2282800	00:38:02.921	2282.921	2282921	00:00:00.121	0.121	121	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:02.921	2282.921	2282921	00:38:15.241	2295.241	2295241	00:00:12.320	12.32	12320	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:38:35.360	2315.36	2315360	00:38:39.881	2319.881	2319881	00:00:04.521	4.521	4521	1	5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:14:13.600	853.6	853600	00:16:17.160	977.16	977160	00:02:03.560	123.56	123560		1	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:22:20.640	1340.64	1340640	00:24:27.000	1467.0	1467000	00:02:06.360	126.36	126360		2	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:28:12.080	1692.08	1692080	00:29:55.000	1795.0	1795000	00:01:42.920	102.92	102920		3	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:32:16.040	1936.04	1936040	00:34:15.760	2055.76	2055760	00:01:59.720	119.72	119720		4	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:36:45.480	2205.48	2205480	00:38:46.480	2326.48	2326480	00:02:01.000	121.0	121000		5	Vp436-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-1.eaf
00:01:52.480	112.48	112480	00:01:55.200	115.2	115200	00:00:02.720	2.72	2720	1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:02:32.201	152.201	152201	00:02:34.921	154.921	154921	00:00:02.720	2.72	2720	1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:03:12.252	192.252	192252	00:03:16.853	196.853	196853	00:00:04.601	4.601	4601	1	6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:07:13.000	433.0	433000	00:07:16.001	436.001	436001	00:00:03.001	3.001	3001	1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:07:37.662	457.662	457662	00:07:41.263	461.263	461263	00:00:03.601	3.601	3601	1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:08:09.544	489.544	489544	00:08:12.305	492.305	492305	00:00:02.761	2.761	2761	1	7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:44.400	764.4	764400	00:12:58.604	778.604	778604	00:00:14.204	14.204	14204	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:13:36.764	816.764	816764	00:13:42.565	822.565	822565	00:00:05.801	5.801	5801	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:14:19.205	859.205	859205	00:14:24.326	864.326	864326	00:00:05.121	5.121	5121	1	8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:01:09.900	69.9	69900	00:03:21.900	201.9	201900	00:02:12.000	132.0	132000		6	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:06:40.900	400.9	400900	00:08:22.900	502.9	502900	00:01:42.000	102.0	102000		7	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:12:24.900	744.9	744900	00:14:32.900	872.9	872900	00:02:08.000	128.0	128000		8	Vp436-2.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp436-2.eaf
00:15:13.600	913.6	913600	00:15:16.760	916.76	916760	00:00:03.160	3.16	3160	1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:15:36.520	936.52	936520	00:15:39.561	939.561	939561	00:00:03.041	3.041	3041	1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:16:20.761	980.761	980761	00:16:23.561	983.561	983561	00:00:02.800	2.8	2800	1	1	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
00:22:13.740	1333.74	1333740	00:22:17.861	1337.861	1337861	00:00:04.121	4.121	4121	1	2	Vp437-1.eaf	file:///D:/Projekte/LG_2013-2017_Gesture-based-interaction/Studie-4_Fahrsimulator/Daten/Videoannotation/Vp437-1.eaf
